,Comment,Label
3089,phim trinh thám mà đc bonus thêm quả kinh dị coi sợ vãi :(( rất recommend mn coi nha,negative
3090,Mình thấy hay hơn phần trc luôn. P2 nhạt. P1 p3 ok. Tuy nhiên p3 phần trinh thám chưa dc sâu lắm ấy 😂 so vs 1 ng thích xem trinh thám như mình thì mình thấy thế. Kiểu thich nó phức tạp hơn. Dc cái mấy đoạn jumpscare khá ổn. Bạn mình kêu xem sợ hồi hôpj hơn cả phim ma nên cuốn hơn.,neutral
3091,Không biết ad nó tăng sáng nhìu phân đoạn khi làm video không. Bữa mình đi ở mega gs Lý chiến thắng nó tối như mực. Coi mà muốn đui luôn 😅😅,positive
3092,Phim này còn có cả định dạng IMAX nữa.,negative
3093,"t chi can bt noi dung, lam on dung phan tich",negative
3094,"Tuổi trẻ bao thanh thiên mới là kinh điển, haaaa",positive
3095,Bà đồng giả mạo với 2 anh em trợ lý nghe như đá đểu insidious ý nhỉ.,neutral
3096,"Mình nghĩ ít ra bạn đang nói trong clip review phim, nên bỏ thời gian ra đọc Hallowen Party - HP (đã đc nxb Trẻ mua bản quyền và dịch sang TV, cỡ 2021 gì đó) để hiểu câu chuyện và tâm lý nhân vật, cũng như cách xử lý logic trong phá án không súng đạn thế nào. Sau đó bạn sẽ thấy Haunting in Vernice - HIV nó yếu về nhiều thứ ra sao.  Đúng rồi, bạn đã tổng kết là phim với kịch bản trinh thám QUÁ TỒI là đúng rồi, vì đơn giản là chưa xem đc 1/3 phim đã biết đc ai là thủ phạm thì...đúng là kịch bản phim tồi. Còn bạn đọc truyện HP nhé, để xem đọc tới 1/3 truyện bạn có đoán đc thủ phạm là ai ko? sách truyện chữ cỡ ~300 trang thôi ạ.  Thường các truyện của Agatha là: vụ án diễn ra trong bối cảnh hẹp; ai cũng đều có nguyên cớ động cơ giết người; và ai cũng đều được coi là thủ phạm; thông thường thủ phạm được lần ra tới đời con cháu; thông thường các vụ án là vì tài sản thừa kế; và đa phần án là dùng thuốc độc hoặc án mạng bằng dao.  Vậy ta hãy so sánh một chút HIV và HP, mình cũng là người xem phim HIV rồi - để xem là HP có phóng tác từ truyện HIV ko nhé:  1. Trong HP, câu chuyện là muốn hưởng gia tài, và thâu tóm tâm lý. Còn HP thì là thiên về ám ảnh của một hồn ma, và mục tiêu ko phải là hưởng gia tài. Ko giống nhau  2. Trong HP, có tới 4 hoặc nhiều hơn nạn nhân. Còn HIV thì 3 án mạng. Vậy ko liên quan.  3. Trong HP, đây là quá trình tranh dành và che dấu cũng như tình yêu để đẩy lên nhiều án mạng để thủ tiêu đầu mối cũng như chuộc lại lợi ích tàn sản thừa kế. Còn HIV thì ko có gì liên quan tới tài sản thừa kế, chỉ đơn giản là điều tra cái chết của người thân - kèm nguyên nhân. Hai kịch bản không liên quan  4. Trong HP, có nhiều phân tích bộc lộ các dấu vết kẻ thủ ác để lại mà ai cũng có thể là hung thủ. Còn trong HIV thì câu chuyện lại chỉ liên quan tới 2-3 người trong 5-6 người đang có ở đó.  5. Trong HP,  hay trong các truyện khác của Agatha, rất ít khi và cực hiếm bà đưa yếu tố kinh dị. Xong ở đây HIV, đã dựa vào yếu tố kinh dị để thêu dệt vụ án - cũng như bẻ hướng vụ án. Một thứ mà trong kịch bản đa phần các câu truyện trinh thám nếu có yếu tố kinh dị đều ko thành công - nơi mà đa phần thành công chỉ cho phân tích logic và tâm lý để tìm ra thủ phạm.",neutral
3098,"thấy phần 1 vẫn hay nhất, phần 2 kém nhất",positive
3099,"Mọi người recommend cho em vài film trinh thám hay được không ạ, em cũng thích xem thể loại này lắm",negative
3100,"Đả nữ Dương Tử Quỳnh giờ đây đã là một ngôi sao quốc tế như các đả nam Thành Long, Tony Jaa, Iko Uwais…",neutral
3101,"Phim ÁN MẠNG Ở VENICE (A HAUNTING IN VENICE) dựa theo tiểu thuyết trinh thám Hallowe’en Party của nữ tiểu thuyết gia người Anh có tác phẩm được dịch ra nhiều thứ tiếng nhất trên thế giới: Agatha Christie. Phim do Mỹ, Anh, Ý đồng sản xuất, nhưng đạo diễn kiêm diễn viên chính Kenneth Branagh, người từng thắng được 1 giải Oscar, 1 giải Golden Globe, 2 giải truyền hình Emmy của Mỹ, 4 giải BAFTA của Anh và 1 giải Olivier, giải cao quý nhất của Anh về kịch nghệ, có nơi sinh là Belfast, thủ phủ của Bắc Ái-Nhĩ-Lan và lớn lên ở Berkshire, England. Ông từng đạo diễn và đóng chính trong phim chuyển thể từ vở sử kịch VUA HENRY ĐỆ NGŨ (HENRY V) của kịch tác gia lỗi lạc người Anh William Shakespeare. Phim này đã đoạt giải Oscar cho hạng mục thiết kế phục trang và giải BAFTA của Anh cho hạng mục đạo diễn xuất sắc nhất. Ông cũng từng có vinh dự được Viện trưởng Học viện Kịch nghệ Hoàng gia ở thủ đô Luân-đôn mời biểu diễn màn độc thoại của Hamlet cho Nữ hoàng Elizabeth đệ Nhị ngự lãm, trong một lần Nữ hoàng đến thăm nơi này. Người vợ đầu tiên của ông cũng là một diễn viên điện ảnh nổi tiếng người Anh: Emma Thompson.",negative
3102,"Phim ÁN MẠNG Ở VENICE là phim trinh thám nhưng có điểm mới lạ so với các phim trinh thám của Kenneth Branagh trước đó là có pha yếu tố tâm linh – siêu nhiên nên càng thêm phần hấp dẫn. Trong phim có nhân vật Leopold (do Jude Hill thủ diễn) rất ấn tượng và thú vị, do nhân vật này chỉ là một cậu bé nhưng tính cách, sở thích, cách nói năng và cách đối xử dịu dàng, ân cần, ấm áp với cha thì lại rất chín chắn, hệt như một người lớn. Nhạc phim khá hay, gần giống kiểu nhạc của phim INDIANA JONES AND THE DIAL OF DESTINY, một phim phiêu lưu mạo hiểm đã ra rạp trong mùa hè năm nay. Khá hay nhưng vẫn chưa tuyệt bằng nhạc phim INDIANA JONES AND THE DIAL OF DESTINY. Cảnh sắc của thành phố trên nước, Venice, xuất hiện trong phim cũng khá thơ mộng, tương phản với câu chuyện án mạng u buồn và có phần hơi rùng rợn. Đặc biệt, tạo hình bộ ria mép của nhân vật chính, thám tử Poirot lừng danh, cũng khá stylish, hợp thẩm mỹ và gây ấn tượng khó quên! Đây là phim thứ 3 của Kenneth Branagh dựa theo tiểu thuyết trinh thám của Agatha Christie, sau MURDER ON THE ORIENT EXPRESS và DEATH ON THE NILE cũng đã nhận được nhiều lời khen ngợi. Hai phim đó giữ nguyên tựa của tiểu thuyết, khác với lần này.",neutral
3103,Đang Conan Doyle với Agatha thì phải là Aoyama Gosho chứ :)),neutral
3104,chiều nay e vừa xem phim này cuốn vl,negative
3105,Phim trinh thám hay nhất mình từng đc xem,neutral
3106,Plssssss review NO ONE WILL SAVE YOU PHÊ PHIM ƠIIIIII. HÔM QUA XEM MÀ THẤY HAY VCL KO DỜI MẮT ĐC LUN Ý NHƯNG XEM XONG LÚ VÃI. MNG GIÚP MÌNH LÊN TOP CHO PP THẤY VỚI,negative
3107,"Bộ phim làm tốt ở khoản nghe, nhìn nhưng làm rất tệ ở phần nội dung trinh thám. Tình tiết truy tìm manh mối phá án rất hời hợt và thiếu liên kết, các nghi phạm không có động cơ tốt để gây án, trừ thủ phạm nên vừa xem vừa biết được thủ phạm rồi khiến kết cục phim thiếu thú vị. Thám tử không trổ tài suy luận nhiều, nhân vật phụ thì có 1 cảnh sát, 1 tiểu thuyết trinh thám hàng đầu và 1 cậu nhóc thiên tài nhưng lại không góp ích tí gì trong quá trình phá án. Kết phim đúng kiểu truyện Conan, không cần tìm ra bằng chứng hay hung khí, chỉ cần nói cách thức giết người và nguyên nhân là hung thủ tự động khai tội.",neutral
3108,"Có ai thấy phim này nội dung chán hơn 2 tập trc k, khá thất vọng",positive
3109,"đấy là chưa đọc nhiều  tác phẩm của  Bà tác giả  rồi . Ở  1 số tác phẩm bà tác giả tập trung nhiều vào miêu tả ra tính cách và tâm lý các nghi phạm xung quanh vụ án thông qua những cuộc nói truyện với nhà thám tử hay người hỗ trợ ông qua đó phan đoan ra người ra đang cố giấu diếm 1 cái gì đó , làm rối loạn quá tình phá án ông . Bà tác giả này còn 2 nhân vật trinh thám là bà già gìđó với 1 viên thanh tra , nhưng ko nổi bằng . VD như vụ Thung lũng bất hạnh : sát nhân hiên rõ ngay từ đầu , nhưng nhiều nghi phạm đã gián tiếp bao che mập mờ lẫn nhau , khai gian khiến tạo ra nhiều nghi vấn có thể thế này , có thể thế kia .",negative
3110,cảm ơn VTL đã đưa chị đj xem phim này nhaa,positive
3111,"Phim hay vãi chưởng , hung thủ chính là bà dâu e na :))))",neutral
3112,Phim cuốn cực,positive
3113,Làm về  ,neutral
3114,"Xét về nội dung, mình cảm thấy đây là một bộ phim ổn về mặt kinh dị nhưng khá tệ về khoản trinh thám. Cảm giác rằng biên kịch đã đầu tư mặt kinh dị nhiều quá để rồi phần nội dung trinh thám trở nên khá dễ đoán. Cùng với đấy là các phân cảnh suy luận các kiểu, thứ có thể coi là phần hấp dẫn nhất trong phim/truyện trinh thám, lại khá ít và ngắn ngủi. Thật sự khi mà xem phân đoạn Poirot vạch mặt thủ phạm, mình cảm giác nó có hơi ngắn. Và có vẻ nội dung phim có hơi hướng tâm linh nhiều hơn trinh thám. Dễ thấy nhất là việc Poirot nhìn thấy ảo ảnh Alicia trước rồi mới nhìn thấy tấm ảnh, tức trước đó ông hầu như không có thông tin gì để có thể tưởng tượng ra một hình ảnh rõ ràng đến thế. Hay việc bà mẹ dù ko chơi đồ nhưng cũng bị linh hồn Alicia cho 1 vé đăng xuất. Rồi cả việc Alicia hồi nhỏ thường hay nói chuyện một mình các thứ.",negative
3115,"Một trong số những điều mình thấy khá thắc mắc là ý nghĩa thật sự của hình ảnh quả táo được xuất hiện trong phim là gì. Kiểu hình ảnh về quả táo nó xuất hiện nhiều lần xuyên suốt từ đầu tới cuối phim và khiến cho mình tưởng rằng nó là công cụ gây án hay là cái gì đó có liên quan tới hung thủ, nhưng đến cuối thì quả táo nó lại chẳng liên quan gì cả. Và thế là mình bắt đầu nghĩ về một giả thiết khác là hình ảnh quả táo nó lại liên quan tới Poirot, khi mà trước khi người bạn của ông xuất hiện và đem tới quả táo đầu tiên thì ông có thể nói là đang lạc lối. Nhưng sau đấy, mỗi khi hình ảnh quả táo (có lẽ là ẩn dụ cho hình ảnh trái trí tuệ trong kinh thánh) xuất hiện thì lại có một điều gì đó xảy ra giúp cho Poirot tiếp cận gần hơn tới sự thật cũng như giải quyết được vấn đề tâm lý của bản thân.",neutral
3116,"Mình vừa xem về và sẽ có vài điểm đồng tình cũng như không với Phê phim. Đầu tiên thì nói về phần kịch bản mình thấy nó khá tệ, đối với một câu chuyện trinh thám. Nó khá dễ đoán, phần set up khúc đầu không support nhiều vào câu chuyện chính ngoài mục đích setup và khơi gợi lên một bầu không khí kinh dị cho phim. Việc setup một cách mơ hồ, thông tin rời rạc ngay khúc đầu khiến khán giả hoàn toàn chủ động trong việc thu thập các dữ kiện, từ đó dễ tiên đoán được trước kết quả. Và vì vậy, và các chi tiết kinh dị như một yếu tố thêm vào nhằm che đi sự nhàm chán của cốt truyện trinh thám. Phần hình ảnh thì mình xem ở CGV và thực sự là nó khá tệ, phim rất tối và tù, xem khá mỏi mắt. và với mình, việc chọn giảm thiểu ánh sáng trong khung hình để gia tăng nổi sợ là một phương án hơi lười nhát và dễ dãi.",neutral
3117,Chán hơn 2 phần kia tiết tấu lê thê mà chỉ trong 1 ngôi nhà nên ko gian cứ tù túng,positive
3118,Mong phê phim review moving 🎉,positive
3119,Ủa thám tử tên là Poirot mà sao lại đọc nghe kì vậy,negative
3120,"Nếu đi xem phim vì mong đợi 1 phim trinh thám hay thì ko nên đi, motip và động cơ giết người đã quá cũ kỹ, xem đến 1 nửa phim là đoán được rồi",negative
3121,"phim vừa coi vừa ngủ gật, xem mấy phim 198x hay hơn nhiều.",positive
3122,"ĐÂY CHỈ LÀ Ý KIẾN CÁ NHÂN VÀ MÌNH KHÔNG CÓ KINH NGHIỆM ĐÁNH GIÁ!  phim hay, rất hay khi kinh dị và tâm lý được đan xen một cách rất hài hoà, phim xây dựng cốt truyện, diễn biến tâm lý từng nhan vật rất chắc chắn. Xong, phim dần trở nên dễ đoán hơn khi poirot thẩm vấn thằng đầu bếp, từ câu thoại hói rằng bà mẹ phá vườn hoa nơi 2 người khiêu vũ và nói rằng không phải là mật ong thì mình đã dần đoán ra rồi. Còn một điểm nữa để dễ dàng khẳng định rằng bà mẹ là hung thủ thì có thể nhận ra rằng khoảng giữa phim đến gần cuối, hình ảnh bà mẹ gần như hoàn toàn biến mất trên màn ảnh. Còn nữa là từ giữa phim trở đi, mọi câu thoại quá chóng vánh, giải thích rất thẳng, dứt điểm vấn đề luôn kiến cho mình kiểu như bị hẫng mất 1 nhịp ấy. Còn nữa, mình vẫn không hiểu quả táo có ý nghĩa gì khi phim đặt hình ảnh quả táo vào nhiều vậy, từ đầu đến khoảng giữa phim khi poirot nhìn vào tờ giấy trên bàn ( với quả táo ) và ghép các chữ cái đầu trong tờ giấy ra từ apple? Bạn nào hiểu đoạn đó k giải thích cho mình với nhé? Và ở đoạn cái hầm, tại sao poirot sau khi vừa suy đoán ra rằng căn biệt thự có 1 cái hầm xong ngay sau đó có thể biết rõ, đến và tìm ra căn hầm? Nửa đầu phim hoàn toàn đáng xem và thực sự cuốn, khi xoay quanh việc cầu hồn Alicia và những ảo giác về cô bé mà vị thám tử nhìn thấy, cảnh phim dồn dập khi Alicia  ;nhập hồn ; vào bà ấy và liên tục gào thét, nói rằng cô bé bị sát hại, hay khi Joyce Reynolds rơi ngay xuống và bị bàn tay của bức tượng cổ cắm vào bụng, hoặc lúc poirot nhìn thấy hồn mà cô bé qua gương. Tóm lại thì phim thực sự hay, mọi ng nên đi xem để trải nghiệm, mình bản thân cũng thấy hay và cuốn nhưng thực sự phim có những cái sạn khá dễ để soi ra nên mình mới đề cập tới, nếu bỏ qua sạn đó thì đúng là miễn chê rồi",positive
3123,Cá nhân mình thích phần này nhất,neutral
3124,Mới xem hồi sáng. Phim xem cực cuốn,positive
3125,"Chất lượng hình ảnh, âm thanh, góc quay đều oke nheng chỉ có điều nội dung hơi dễ đoán thui chữ vẫn hay.",negative
3126,Giờ mà xem clip thì spoil hế,positive
3127,"Tên nhân vật Poirot mà đọc không chuẩn được âm  ;r ; thì thôi đọc thành  ;boa-rô ; như bình thường cho rồi, đọc kiểu nửa nạc nửa mỡ không tới nghe khó chịu lắm kênh.",neutral
3128,Khá Phê.👌 Đáng tiền vé và tgian xem phim. 🍿🤌,neutral
3129,Mãi mới tìm được một kênh phát âm đúng tên ngài Thám tử Éc-quy Poa-gô :))))))))) Nghe Hơ kiu Hơ kiu mãi sợ quá 😢,neutral
3130,Phim hay vãi,negative
3131,"Phim xem khá cuốn nhưng không làm ng xem muốn xem lại do phần trinh thám khá 1 hướng và đơn giản... Xem đến khi nghe phỏng vấn hết tất cả mọi ng là có thể tự ngợ ra hung thủ rùi ko dc cái cảm giác hoang mang như phần 1. Nhưng dc cái pr quá như phần 2, làm đến gần cuối phim vẫn đinh ninh sẽ có 1 pha quay xe chứ ko thể như thường thế dc. Xong nó end như 1 cách bt thật :v",neutral
3132,xem xong mấy phim kiểu này lại có thêm 1 kinh nghiệm ám sát=))(ảo tưởng time),negative
3133,Mong Phê Phim là về vũ trụ truyền hình của Start war hiện tại đang rất hay và có nhiều thú vị ❤❤,neutral
3134,"Kênh này dần giống như kenh của Hiệp v, sorry nhưng 90% video mình xem đều là giọng Hiệp",negative
3135,Thực sự rất mong chờ Phê Phim ra review bộ phim Past Lives 😗,neutral
3136,Thám tử BỊ chơi đé =]]],positive
3137,"phim bánh cuốn từ đầu tới cuối, đáng xem",positive
3138,"Cảnh, màu phim nhìn đã con mắt lắm nha mn uii. Nhớ chọn chỗ ngồi đẹp để ngắm được trọn vẹn Venice nhen",neutral
3139,Tuyệt,negative
3140,Xem cả 2 phần trc qua đi xem vì cx là  trinh thám tuy ko chú trọng nhưng thấy phim cx hay xỉu á phần âm thanh lm tốt thật ngồi trg rạp kiểu nghe tiếng chân trẻ e chạy từ tai trái sang tay phải luôn ấy,neutral
3141,Cuối cùng video phân tích cũng đã tới &lt,neutral
3142,BEST MOVIE 2O23,positive
3143,"nay vừa xem xong p2, thì thấy video này, lại phải xem p3 thui",positive
3144,Phê phim ko chấm phê hay ko phê nữa hả,negative
3145,Phim hay lắm nha mn💗,neutral
3146,"Chê dữ v,chắc kh dc tiền rồi😂",positive
3147,"Review có tâm quá , vì phim đề cử 7 giải mâm xôi vàng 😂😂😂",neutral
3148,"Phi logic nhất là quá nhanh quá nguy hiểm , ô tô bay ra ngoài vũ trụ 😅😅😅",neutral
3149,Tại sao không cho Gunner hoặc Toll Road làm captain nếu Lee ko góp mặt mà lại cho cái con  ;bom s*x ; làm lãnh đạo trong khi nó là cái đứa chân ướt chân ráo mới vào team đánh thuê này,neutral
3150,Mn đánh gia movie này từ 0-10 ntn,neutral
3151,Chị gái tóc trắng người việt tên gì nhỉ mnguoi 🥲,neutral
3152,"Dù, nội dung ntn thì vẫn luôn là fan dòng phim này toàn các sao fim hành động, từ cast hành động của Thái, Indo. Vẫn đỉnh.",positive
3153,"phê cái kiểu viếng người chết trong quán bar là t tắt video mẹ r, phê phim kém, đi áp đặt lối sống của người Việt lên phim Tây...??? xin chê kênh😊",negative
3154,"chắc vòi tiền ko dc nên review chê nhìu quá ! 😂 , riêg tôi ko thích kênh review này",negative
3155,Cái kết lãng xẹt 7/10,negative
3156,"sau khi xem phim mình thấy video review chính xác đến 99.99%, cảm giác mỗi anh hói với Tony Jaa là nổi bật. phản diện võ sư indo cũng k có cơ hội thể hiện khả năng võ thuật",positive
3157,tuy xem lậu nhưng  xem đến 1 nửa chẳng muốn xem nữa :(,negative
3158,phim t thấy cứ liên quan đến châu á là y rằng như cc vậy :))),negative
3159,"Đến đoạn Barney rớt máy bay và thấy xác chết thì tôi đoán được 100% cốt truyện, và tôi đoán đc Barney để xác của ai trên máu bay luôn :)))) Biên kịch viết kịch bản quá dễ đoán",negative
3160,tình tiết dễ đoán quá,negative
3161,Giờ không tin tưởng phê phim lắm ! Sau khi phê phim khen phim 578 hết nấc của phim việt nam thì mình thấy phê phim cũng bắt đầu quá sâu vào thương mại,negative
3162,"Mì ăn liền, 😂😂😂",neutral
3163,hoàn toàn có thể thông cảm về bộ phim vì dàn diễn viên đã có tuổi rồi,positive
3164,Phim bom tấn nào liên quan đến VN đều dở,negative
3165,Bigcityboi phút bn thế cả nhà. Để tua 😂,neutral
3166,Nói thật là mình đã không thể coi được hết phim. Cụ thể là dừng lại đoạn lên tàu. Phim phải nói là quá dở và vô tri,negative
3167,"Phim này del có điểm khen cũng cố khen, đánh đấm đại trà, tổng thòi lượng chắc được đâu đó vài phút mà mang tên lính đánh thuê vào. Chắc lại được rap thuê khen à, bảo sao mấy năm nay nta chửi kênh cũng đúng",negative
3168,"Nhạt nhẽo, nữ chính thì ẻo lả, vào thấy mặc mấy đồ bó sát, hở hăng chứ đánh đấm quái gì, nhảm thật sự",negative
3169,"dung xem luc dau hoi chong&#39; mat . cach nc dien vien nhu fim tre con , sau hqua di xem + moi Vo thuat con dau chan&#39;",negative
3170,"Review phim lần này của kênh Phê Phim mình đã hủy đăng ký kênh + disklike video. Nói cứ như kiểu chả hiểu gì về điện ảnh ấy. - Sau đám tang diễn viên ra quán bar: ở VN đám tang con cháu còn nhảy múa hát karaoke ầm ĩ huống chi diễn tả trên phim ngoài uống rượu, sống ẩn hoặc cắm mặt vào làm việc để nói về đau đớn khi mất đi người thân thì biết làm gì? Phong cách của tây cũng khác ta. Không phải gào khóc thảm thiết mới là thương người đã mất đâu. - Đánh đấm xong rút lui: bản chất của đội đánh thuê chả đánh xong rút lẹ ngồi đó để bị xơi tái à 😆. - Phông xanh: người xem đang bị cuốn theo phim thì quan tâm gì đến mấy cái vết sạn nhỏ trong phim. Phim nào chả có sạn kể cả những phim bom tấn nổi tiếng hơn như Nhanh và Nguy hiểm. - Xem phim chỉ để giải trí: Thế chả xem để giải trí thì dở hơi à mà ngồi phân tích từ đầu đến cuối. - Chê dàn diễn viên diễn cứng: hỏi thử xem phim VN 700năm nữa có bằng nổi phim Hollywood không? Nói thì bảo quá nhưng phải hiểu những diễn viên đã nổi tiếng tầm cỡ đó thì diễn dở là do ông đạo diễn bắt phải theo vai diễn và phải theo kịch bản chứ không phải do họ diễn xuất. - Còn em gái sexy: cô ta là kẻ đi đánh nhau chứ không phải lũ gái nhảy khoe hàng trên tiktok nhá. Nói chung: kênh này phân tích dốt",negative
3171,"cảm giác phim chủ yếu để mấy ông già ngồi lại với nhau cho đỡ nhớ nghề là chính, chứ lời lãi gì tầm này :))))",neutral
3172,fim ko hay,negative
3173,"Những phim  ;bom tấn ; serie kiểu 1-234... thế này mà phải dùng đến yếu tố châu á như có diễn viên tq, quay 1 vài cảnh ở tq hay 1 bài hát của 1 đất nuớc hơn trăm triệu dân là biết ý tuởng của tác giả đã cạn kiện, giống như FF3 hay 4 gì đấy quay ở tokyto.. diễn viên châu á... Hy vọng biệt đội đánh thuê sẽ nhuợng quyền thuơng hiệu cho nguời khác làm với tâm huyết lớn hơn sẽ cho ra những trải nghiệm điện ảnh thú vị.",negative
3174,Xem phim vì có bài bigcityboi của binz,positive
3175,Đội hậu kỳ làm hỏng cả 1 siêu phẩm! Đợi mãi seri này mà làm ntn thì...,negative
3176,"Công nhận CGI dở quá,không biết do kinh phí đầu tư ít hay như nào nữa 🥲",negative
3177,Phim hơi chán .,negative
3178,Chê hơi quá rồi xem vẫn hay vẫn chất như bao phần trước,neutral
3179,Lỡ đi xem và cái kết. Đớ ko chịu đc. Nhất là bà nu9 . Ai đời bạn trai hi sinh mà trơ ra cái mắt đơ đơ ko tí cảm xúc j luôn😅,negative
3180,Concept chung khi bắn nhau là nv chính hút hết dame của địch bắn hết đạn cũng éo trúng 1 mình cân hết team. Nói chung chỉ mất sức chạy và bóp cò. Cuối cùng đánh đấm tí vs boss 😂😂,negative
3181,"Võ công của Tony Jaa và Iko Uwais thật là mạnh mẽ, dứt khoát, nhanh gọn và đẹp mắt. Mình đi xem là vì phim có 2 ngôi sao võ thuật này.",positive
3182, Biệt đội có 1 thành viên nữ nói tiếng Việt (chỉ 1 câu),neutral
3183, Còn vẻ chằn tinh gấu ngựa của ả Gina (Fox) ở khúc đầu phim,neutral
3184,Tình tiết dễ đoán. Xem chưa đã mắt nhưng giải trí đc. Vì mình thích ngắm mấy anh chị nên vẫn đi xem :))) chứ nếu ko mê mấy dv này thì thôi các bạn ah,neutral
3185,"CGI tệ quá mức tưởng tượng, cảnh ở trên tàu sân bay nhìn nước biển cứ như kĩ xảo mấy năm 2000 chiếc máy bay rơi chưa được 5s đã chìm mất tiêu không có tí dấu vết ( chiếc tàu cũng thế). Chỉ có đánh đấm tay đôi là ok chứ bắn súng cũng như qq luôn",negative
3186,Phim này vào Chê Phim được rồi =)),negative
3187,Hay lắm,positive
3188,"nhìn tên phim là biết ra rạp xem để giải trí rồi. Buff nvc quá lố, cả team đi làm nv, bị phản bội nên bị bắt hết, còn mỗi nvc 1 mình cân mấy trăm mà ko trúng 1 phát đạn nào, JW mặc áo chống đạn cũng ko bá đc như vậy 🤣 Chắc điểm công duy nhất với ng Việt là có 2 câu thoại tiếng Việt và bài Big City Boy của Binz thôi 🤣",neutral
3189,"Có nhiều bộ phim rất hay nhưng không được các nhà phê bình đánh giá cao. Và có những bộ phim nội dung rất nhạt nhẽo nhưng lại có doanh thu khủng. Với cá nhân mình thì một bộ phim hay chỉ cần đạt được 1 yếu tố đó là  ;Đã ; con mắt. Cũng giống như chuỗi phim Transformers vậy, nôi dung chẳng có gì nhưng luôn hút người xem bởi cách mà mấy con robot biến hình.",positive
3190,Rambo chỉ có đỉnh,positive
3191,Chút nữa là đặt vé rồi 😅 đợi the Equalizer 3 thôi có Denzel đóng là đỉnh 😊,positive
3192,phần joke đầu phim ai thấy xàm không nhỉ? không biết do khác biệt văn hóa hay xàm thiệt mà cười không nổi =)))),negative
3193,phim như đặc cầu huhu fan 3 phần biệt đội đánh thuê phần này rất tệ,negative
3194,"Mình đi coi về hôm nay,, k hay lắm ạ.Tình tiết dễ đoán k hấp dẫn gay cấn. Hụt hẫm lắm",negative
3195,"Phim này chỉ đáng 4 điểm, kỹ xảo 3 xu. Cốt truyện thì thôi bỏ, phim thì xoay quanh JS",negative
3196,vậy thì phim có cần trả tiền bản quyền nhạc cho Binz không mọi người ( hỏi ngu) ?,neutral
3197,Chị ơi làm về phim it comes kinh dị của nhật đi chị😢😢😢,neutral
3198,Nữ chính già quá,negative
3199,phần phim deep shit nhất từng coi. thất vọng đến k còn lời nào để nói. đã thế cố nhồi nhét e FoX bình bông hết thời vô làm cho fim nhạt thêm. kĩ xảo thì 3 xu. Mình a hói k thể cứu nổi cho fim này. So vs mission impossible như vịt xiêm so vs thiên nga kkk,negative
3200,"Đáng đồng tiền bát gạo , phim quá tuyệt vời",positive
3201,Phim ra rạp chưa lâu đã review . Thiếu đạo đức,negative
3202,đem so với nhiệm vụ bất khả thi 7 thì phim này tệ vl,negative
3203,"Hành động cháy nổ, cơ bắp, gái xinh hình như đang hết thời dần",negative
3204,Review phân tích No one will save you đi shop,neutral
3205,iko trong the raid ngầu ác mà vào phim này thấy hơi đuối lại còn ít đất diễn :)),neutral
3206,Ko hiểu thêm đám tân binh làm gì trong khi mấy ông già vẫn gánh còng lưng,negative
3207,"Biệt đôi bỏ về, đánh chưa xong mục tiêu bỏ chạy về hết trơn.",negative
3208,Coi xong hối hận vl,negative
3209,"Megan Fox giờ đây đã trở thành Kẻ Hủy Diệt, mấy hôm trước hủy diệt phần lồng tiếng trong game Mortal Kombat 1, hôm nay hủy diệt phần diễn xuất trong phim Biệt Đội Đánh Thuê 4. Hy vọng cô ấy đừng hủy diệt thêm gì nữa. 🤣",negative
3210,"Xem rồi phim như shit Toàn mấy câu đùa nhạt nhẻo, kĩ xảo thì 1/10 Kịch bản thì nhãm, được mỗi a hói là tạm, còn lại như shit  Xem đến khúc cuối chán quá đi về luôn",negative
3211,"Vừa đi xem ngoài rạp xong về thấy ngay video của Phê phim. Phải nói là quá thất vọng về phim này, ngày những phút đầu tiên đã thấy phim có vấn đề khi kỹ xảo quá giả, rồi càng xem càng thấy cối truyện phim quá tệ. Kết phim cũng tệ, dễ đoán. Phim cứ như chỉ để Megan Fox khoe thân ấy. Chỉ được duy nhất quả bất ngờ là câu thoại duy nhất bằng tiếng việt và 1 đoạn nhạc của Binz, nhưng lại được phát lên ở khung cảnh Thái Lan, thấy dở hơi vãi",negative
3212,"Iko Uwai đầu phim thấy ngầu vc, tưởng combat cuối phải đỉnh nhưng éo ngờ đánh vài phút là tèo :v",negative
3213,Có vẻ chúng ta đã có ng thắng cuộc mâm xôi vàng r,neutral
3214,"có thể phần này dở hơn mấy phần cũ, nhưng hầu hết người đi xem phim này chủ yếu là được nhìn thấy idol của mình là chính. Mà phim này lại có rất nhiều idol, không xem thì phí quá. Chứ đòi hỏi phải logic, mang theo não đi coi thì quá sai lầm. Với lại gần đây phim siêu anh hùng, phim chuyển thể từ game,... Quá nhiều. Nên cũng không còn nhiều người mặn mà với thể loại đánh đấm, cháy nổ, già gân như thể loại này, nên flop cũng không quá khó hiểu. Mà người review này không xem hiểu tâm lý à, chết thì chết, họ ra bar để tụ tập là đúng rồi, không lẽ bắt mấy ông già khóc lóc kể lễ sao. Còn mấy câu đùa nó không hợp với văn hóa phương đông và vì không hiểu hết được nên chê là đúng rồi. Giống như hài bên tây, dân VN coi có cười đék đâu, trong khi người ta cười lăn lộn",neutral
3215,i need more bullet,neutral
